NC_002570|NP_241980.1	NC_002570|NP_241982.1	0.766
NC_002570|NP_242812.1	NC_002570|NP_244432.1	1.409
NC_002570|NP_242778.1	NC_002570|NP_242979.1	0.937
NC_002570|NP_241282.1	NC_002570|NP_242204.1	1.408
NC_002570|NP_243149.1	NC_002570|NP_244238.1	0.487
NC_002570|NP_243507.1	NC_002570|NP_244366.1	1.408
NC_002570|NP_242767.1	NC_002570|NP_244304.1	0.138
NC_002570|NP_243517.1	NC_002570|NP_244619.1	1.41
NC_002570|NP_240989.1	NC_002570|NP_242339.1	1.332
NC_002570|NP_243507.1	NC_002570|NP_244003.1	1.409
NC_002570|NP_243189.1	NC_002570|NP_244769.1	0.704
NC_002570|NP_242974.1	NC_002570|NP_244551.1	0.134
NC_002570|NP_242247.1	NC_002570|NP_244452.1	0.619
NC_002570|NP_240989.1	NC_002570|NP_242247.1	0.378
NC_002570|NP_240879.1	NC_002570|NP_244384.1	0.633
NC_002570|NP_242339.1	NC_002570|NP_242412.1	1.325
NC_002570|NP_241820.1	NC_002570|NP_242173.1	1.418
NC_002570|NP_241570.1	NC_002570|NP_242771.1	0.41
NC_002570|NP_241835.1	NC_002570|NP_243683.1	0.963
NC_002570|NP_243243.1	NC_002570|NP_243833.1	1.403
NC_002570|NP_243243.1	NC_002570|NP_244619.1	1.41
NC_002570|NP_241245.1	NC_002570|NP_242339.1	1.334
NC_002570|NP_242247.1	NC_002570|NP_244003.1	0.378
NC_002570|NP_242976.1	NC_002570|NP_244708.1	0.331
NC_002570|NP_241042.1	NC_002570|NP_241135.1	0.962
NC_002570|NP_241111.1	NC_002570|NP_242247.1	0.584
NC_002570|NP_241136.1	NC_002570|NP_244113.1	1.423
NC_002570|NP_243310.1	NC_002570|NP_243834.1	0.472
NC_002570|NP_240955.1	NC_002570|NP_241820.1	1.409
NC_002570|NP_242161.1	NC_002570|NP_244515.1	0.19
NC_002570|NP_244087.1	NC_002570|NP_244088.1	0.073
NC_002570|NP_241633.1	NC_002570|NP_242567.1	1.322
NC_002570|NP_241534.1	NC_002570|NP_244113.1	1.408
NC_002570|NP_242293.1	NC_002570|NP_244055.1	0.24
NC_002570|NP_242213.1	NC_002570|NP_242567.1	1.424
NC_002570|NP_243070.1	NC_002570|NP_244619.1	1.41
NC_002570|NP_244366.1	NC_002570|NP_244432.1	1.408
NC_002570|NP_241554.1	NC_002570|NP_244285.1	0.531
NC_002570|NP_241771.1	NC_002570|NP_242730.1	0.073
NC_002570|NP_242412.1	NC_002570|NP_243517.1	1.408
NC_002570|NP_242829.1	NC_002570|NP_244452.1	0.435
NC_002570|NP_242795.1	NC_002570|NP_244275.1	1.425
NC_002570|NP_242729.1	NC_002570|NP_242974.1	0.092
